,suicides_per_100k
7672,5.61
3855,0.0
8816,0.59
6492,0.0
9575,3.35
12813,4.97
10264,0.0
3201,1.8
9686,1.19
1949,0.0
906,3.17
2050,1.9
8492,0.25
5745,0.0
13035,1.67
9022,0.78
8117,1.76
6251,0.0
12763,1.02
2633,2.54
1084,0.0
13138,0.62
8345,2.42
6874,5.27
8449,0.79
1942,0.0
13115,1.99
10276,0.0
13130,1.56
10737,0.0
12273,4.01
11157,1.41
12918,3.91
3839,0.0
8393,3.44
9694,4.24
9313,1.23
8085,0.0
6428,0.37
5686,3.54
1041,0.0
11935,1.86
10943,6.3
9360,0.0
6366,0.66
310,0.0
12161,0.32
12573,0.11
6932,0.0
1811,0.0
8813,0.0
7577,0.72
8432,6.14
11807,2.87
9161,4.62
4677,0.33
6402,6.15
716,1.89
5542,0.0
918,1.54
3915,4.61
5338,1.97
4085,0.0
1572,0.0
3289,6.03
67,5.06
2188,0.0
2005,4.27
7873,0.0
1575,0.0
6127,0.0
7521,0.0
9413,0.49
6626,4.22
3671,1.24
1580,1.91
4514,1.47
1034,0.0
7248,0.0
2511,3.64
11206,0.7
872,0.0
3394,2.64
3439,2.19
11849,4.67
2117,1.11
7499,3.24
7068,0.0
1971,0.0
12710,3.27
470,0.0
4489,5.41
7011,0.0
1475,1.39
5144,0.54
610,4.82
5210,1.57
497,0.0
1417,0.0
2115,0.17
1192,6.02
11642,0.38
7851,0.0
5104,4.72
2869,6.15
5397,0.0
10741,0.0
8572,1.34
9403,0.16
6754,2.71
6096,0.37
7996,0.0
1320,3.65
11014,3.88
10269,0.0
9028,5.35
12696,3.37
8061,0.0
9348,0.69
1194,4.07
6958,0.0
5333,0.7
10413,0.0
6082,4.35
12657,0.05
12209,3.95
9951,3.35
9533,0.45
88,5.84
2864,5.46
4184,1.26
6325,2.18
8001,0.0
1027,0.0
11746,0.26
11841,5.23
9399,1.7
8514,2.2
407,0.0
701,3.16
10161,0.34
2253,0.0
4445,0.0
3860,0.0
3146,4.76
12508,0.0
1770,4.5
1595,0.0
4972,0.29
3881,0.0
251,0.0
2603,3.01
8897,3.01
424,0.0
1446,0.5
3263,0.8
4957,0.91
1248,0.43
5475,0.0
6977,0.0
2465,5.02
3366,4.32
6463,5.85
3498,0.25
13060,5.87
5250,0.18
4342,1.92
7923,0.0
4863,1.58
10974,0.0
9104,0.24
9069,0.0
10810,0.0
12980,0.72
10682,2.51
637,5.15
640,1.05
151,0.0
3249,0.82
13145,1.19
10497,2.13
1543,3.24
3909,1.02
9562,0.0
7537,1.75
9601,3.12
12362,0.0
5694,5.88
317,0.0
863,4.63
1891,0.0
6333,0.0
1241,0.44
5178,0.79
12671,0.11
11104,0.04
10467,3.24
8668,0.0
8012,0.0
1370,0.0
3747,5.45
12824,4.77
1219,0.42
33,3.49
8074,0.0
8597,0.37
11547,2.0
2025,0.26
3070,4.05
12186,5.22
11301,0.24
5477,0.0
6025,4.17
3328,1.29
9921,2.39
2541,2.51
1385,1.1
8635,1.9
8314,5.33
8634,2.65
11766,0.49
12992,0.74
9789,6.14
3255,1.11
447,0.0
4894,0.0
8216,0.0
10992,2.4
7180,1.46
8239,0.0
5836,1.09
2480,0.2
12499,0.0
6797,3.09
10957,5.14
10082,0.32
8717,0.0
3403,2.79
1102,0.47
6823,1.21
9750,1.32
6608,1.86
562,0.83
4872,0.91
6585,0.48
13075,1.74
7132,0.38
2007,0.26
2678,0.99
2252,0.0
9528,4.74
5474,0.0
10533,2.31
6268,0.0
2808,0.34
5419,0.0
11110,0.43
969,1.95
12955,3.43
7724,2.18
12249,4.8
4486,2.18
7738,0.0
2451,3.01
10125,0.65
1920,0.0
12700,0.09
3400,0.0
11052,0.0
3043,2.05
4702,0.25
4617,5.59
8595,0.91
10209,2.6
8844,3.41
12600,2.23
9992,0.0
1993,0.0
12107,4.26
5715,3.8
11554,2.1
5470,0.0
6135,0.0
3330,0.52
8013,0.0
11241,0.76
3280,1.49
4134,0.38
10323,4.12
4527,2.94
263,0.0
13117,1.32
5547,0.0
7130,0.52
1527,0.0
12759,0.37
7447,0.0
8417,1.21
5551,0.0
11019,0.0
12131,3.97
12730,3.77
9422,2.84
6667,2.23
1598,5.58
8189,0.0
4613,1.43
4131,3.51
552,0.55
490,0.0
11541,4.95
8070,0.0
1347,0.61
5987,0.0
10728,0.0
3952,1.82
4398,0.69
7049,6.27
7754,0.0
6613,2.78
12220,0.52
9790,3.01
905,4.33
7531,0.0
1663,0.0
2061,1.06
1266,5.08
7227,0.0
3027,2.22
1460,0.69
4881,0.31
6418,1.64
10886,0.0
12544,0.05
7051,3.86
9487,2.25
883,2.56
10523,6.2
8539,1.1
6007,2.36
7044,0.0
10784,0.0
6019,0.0
2760,0.0
1933,0.0
9940,0.0
4529,0.0
6439,2.39
4818,1.83
2235,4.29
6858,4.82
1881,0.0
6309,1.16
10928,0.8
425,0.0
2602,0.29
6833,0.07
9049,0.0
10883,0.94
4766,5.36
11424,5.43
5924,0.86
7224,0.0
11960,2.15
7334,0.67
2740,5.41
11012,1.95
4707,0.62
11298,3.83
3632,2.57
6393,3.18
4587,0.0
6108,5.11
2669,0.48
1220,6.28
2806,4.74
5062,0.49
5223,0.17
3792,0.95
12843,4.63
2824,6.22
1846,0.0
3242,0.48
2632,3.09
9939,0.17
6249,0.0
11715,0.49
9950,3.7
645,4.16
323,0.0
11045,5.73
8598,3.23
5984,0.0
9301,1.64
3849,0.0
5448,0.0
11145,1.01
8776,5.53
4750,0.69
12861,4.69
4064,2.65
3134,0.93
9192,1.66
7404,2.92
4902,1.0
2907,5.11
8003,0.0
4946,3.13
10975,3.11
691,5.1
11105,2.15
3644,3.09
860,0.0
499,0.0
2459,2.66
178,4.63
8748,3.57
4416,0.15
5251,5.04
7969,0.0
9248,0.25
12311,3.18
9267,0.93
261,0.0
2728,1.29
11460,1.49
7318,2.54
12801,5.02
142,1.28
6215,4.82
4650,0.63
5256,1.31
919,1.17
5159,2.16
1945,0.0
4174,4.79
8045,0.0
10829,0.0
5819,0.12
11416,0.09
2221,0.0
5347,2.04
11514,3.37
12673,4.6
6045,0.0
802,2.14
1494,0.45
3827,5.5
10281,0.0
9364,3.22
8534,0.38
4852,2.64
10626,0.0
9587,4.5
13120,3.89
10262,0.0
11785,4.23
5331,0.84
702,2.57
10455,0.26
2475,3.24
6637,2.06
5217,3.02
4201,2.14
7013,0.0
2855,1.43
11542,4.55
9018,1.49
9604,1.2
326,0.0
12413,2.11
4730,4.32
5152,1.06
622,0.51
8395,0.0
2565,2.16
11443,1.66
9933,5.93
9031,0.75
9503,1.28
9884,3.69
170,0.0
4308,2.36
5339,1.85
7099,0.28
3500,2.88
10352,0.81
4094,0.29
7189,2.61
7934,0.0
4832,5.96
7200,3.2
981,0.0
12806,5.07
8407,1.3
12041,4.13
3176,0.9
4497,5.47
12073,4.27
7403,3.26
11636,0.39
9696,1.83
11390,0.05
2423,0.44
10454,0.98
1522,0.0
9106,0.0
2822,1.3
12933,6.21
3989,0.98
11866,0.65
5130,5.74
7009,0.0
7894,2.74
3634,0.43
541,3.88
852,0.0
5709,0.97
2573,0.34
6478,3.47
10475,0.36
12284,3.05
6308,4.43
4357,5.87
10547,1.29
4018,5.54
1825,4.37
11193,1.31
13078,4.54
4215,1.83
1132,0.23
2172,0.0
10434,3.47
1326,0.75
1507,0.0
11900,2.05
12654,3.55
6081,5.11
9390,1.75
7424,0.0
13058,1.17
845,1.71
712,6.02
4586,0.0
12103,0.72
4450,4.85
4616,0.0
12336,0.4
9242,0.0
429,0.0
9432,2.21
9614,3.34
8626,3.69
4995,0.87
1745,0.0
3181,5.38
1497,3.72
3374,1.4
7728,1.41
260,0.0
11907,2.12
8257,0.91
10178,3.99
5942,0.68
422,0.0
3472,2.32
7567,0.0
11032,0.0
3284,1.84
492,0.0
12371,5.47
13089,5.56
2295,0.0
187,4.49
3857,0.0
9495,1.48
9118,0.0
8990,3.51
3040,2.78
10521,0.99
8522,1.21
9660,3.93
12928,4.79
4354,1.34
10980,6.02
4343,1.77
5993,5.13
1114,0.39
9610,0.11
11941,2.38
12935,4.75
10368,0.0
3516,0.84
7556,0.0
3455,0.5
2526,2.39
5176,2.16
9810,5.53
5991,0.0
6787,5.25
8589,0.83
2400,5.41
8131,2.65
9881,0.4
11214,1.69
4499,2.33
1937,0.0
3082,4.91
2363,0.0
10036,4.02
4335,0.0
8842,0.1
9293,1.62
4776,0.58
4205,6.04
3108,3.06
11874,0.25
12042,1.89
9862,0.49
6012,0.0
6855,1.53
4524,1.4
6505,3.18
3790,3.33
9120,0.0
3932,2.55
8284,5.1
4778,4.35
9312,1.33
2793,0.29
6290,0.0
7792,0.0
10871,0.0
13079,3.73
1495,0.12
229,0.0
12312,2.19
9855,2.8
2372,0.0
6743,1.83
8959,3.01
10510,1.51
5352,0.0
12322,2.0
7136,0.35
5644,0.0
7382,1.9
11980,1.52
4356,0.28
4083,2.31
2040,5.83
9276,0.0
3075,5.39
2435,2.67
10251,0.0
9609,0.17
937,3.59
6558,2.06
7001,0.0
3677,0.46
3491,0.25
1501,1.14
5233,0.0
11650,0.5
11687,5.93
10798,0.0
9685,1.33
8208,0.0
12167,3.15
505,0.0
8346,1.04
7856,0.0
9415,0.0
10493,1.71
4593,3.96
7260,0.0
9840,5.47
6229,0.0
5488,0.0
8427,1.06
10453,2.52
9703,5.19
6973,0.0
5198,0.0
10370,2.81
559,3.6
6565,1.89
11634,0.0
6881,0.22
11435,2.19
6089,4.27
6715,2.53
4068,5.56
8350,2.88
6123,0.6
485,0.0
12915,0.76
2380,0.0
12436,0.51
12967,3.46
1249,0.0
10221,0.0
3580,1.47
11858,3.83
9639,1.22
1344,1.54
6399,1.72
2935,0.94
3195,1.07
12066,4.35
11742,0.0
6624,0.59
3920,2.81
10757,0.0
1138,0.0
2831,4.18
5871,1.7
5138,4.14
9502,2.36
3584,5.28
2326,2.7
8662,0.0
9656,0.16
2875,5.79
11050,2.2
4223,1.08
2463,0.21
5883,0.39
12704,3.02
4729,0.06
4423,5.28
6305,0.0
9350,0.0
10163,3.79
10607,1.49
1401,0.41
8869,5.93
1101,5.27
8838,0.1
4782,4.63
3153,1.29
4105,0.0
2236,0.0
6887,0.57
9912,0.0
7429,1.64
4322,2.58
1195,3.45
11409,0.15
941,0.52
1063,0.0
4897,1.6
7917,0.0
10389,0.0
11361,0.41
8996,5.76
11664,0.36
6205,5.15
4582,2.96
3577,3.0
11190,1.98
8950,1.01
12155,3.75
3243,0.41
11186,0.38
7710,1.13
9143,0.38
10277,3.25
12122,2.76
9968,0.35
5695,3.76
907,2.76
5029,3.51
633,3.28
10042,3.02
8096,0.0
9144,0.0
10404,0.0
146,4.83
10942,0.39
7267,0.0
5741,0.6
10683,0.74
217,0.0
6372,1.28
2175,5.27
10469,1.53
7617,0.57
6552,2.54
11131,1.12
2198,0.0
3895,1.81
10722,1.85
13124,1.38
4891,0.32
11312,0.07
1137,0.3
752,0.34
10788,0.0
8740,0.54
5033,2.99
2522,2.01
7005,0.0
8079,0.0
5737,4.13
6389,0.68
10308,0.0
2803,1.29
7588,0.75
9580,2.2
7370,1.44
7643,3.6
4006,5.86
11718,0.92
5435,0.0
9082,0.32
5798,6.31
11699,0.95
352,0.0
6071,0.33
1680,4.02
5314,1.07
11249,2.94
9305,1.34
638,4.45
6760,2.76
10019,3.29
4060,4.34
7302,0.0
1591,0.0
835,1.38
5299,6.2
12026,5.26
3538,1.73
4546,0.0
4791,2.48
10384,3.65
5260,0.0
9026,0.76
6517,0.0
10654,0.0
5164,5.27
4401,1.13
6293,0.0
8249,0.0
5244,2.52
5823,5.26
8357,5.1
6996,0.0
6527,0.0
3848,0.0
9020,5.96
7891,0.0
1371,4.76
6543,0.0
10859,0.0
2313,0.0
5955,1.73
2732,3.75
10944,4.28
10985,2.28
687,3.08
7308,2.19
11083,0.99
2704,1.74
1074,0.0
8871,5.17
7313,0.0
8411,0.57
5179,0.28
6937,0.0
11957,3.92
3774,0.0
11683,5.49
12771,5.87
177,5.22
5824,4.77
6601,2.98
6602,1.89
8705,0.0
382,0.0
5465,0.0
11292,0.41
10267,2.94
5242,5.46
3669,0.5
10468,1.81
1941,0.0
1954,0.0
10633,0.0
391,0.0
10772,0.0
4052,2.39
2168,0.0
279,0.0
4019,5.21
6960,0.0
6920,0.55
6564,3.2
10902,0.96
8580,0.95
3133,3.17
12345,1.14
8120,0.0
5994,1.51
7493,0.0
1953,0.0
12750,1.15
9511,0.71
5344,5.82
3738,2.8
1429,0.0
7987,4.63
7860,5.84
1842,4.96
1183,4.9
3226,0.68
3227,0.36
7688,0.39
3892,0.62
8356,0.0
3826,0.0
8679,0.0
119,3.91
6193,0.0
10783,0.0
10973,0.0
5205,0.65
11007,4.91
8271,0.98
3842,0.0
7155,3.12
4900,1.16
1890,0.0
11831,0.0
2106,0.0
11605,3.83
4141,0.41
8654,0.0
8850,0.71
3463,0.58
9212,1.56
4320,0.86
59,2.48
11574,0.0
3725,0.57
6539,3.19
10418,0.74
7310,1.33
1282,0.43
1866,0.0
7819,0.0
7342,3.06
9298,0.29
10129,1.72
5312,2.14
3755,0.0
448,0.0
8078,0.0
884,2.09
7671,5.64
1615,0.0
593,0.42
8348,0.0
8504,0.54
13091,4.21
6064,0.0
10316,0.0
227,0.0
4662,0.64
4595,3.02
8049,0.0
7425,0.0
2965,2.41
5067,0.37
11311,0.54
2513,2.49
12920,0.73
12636,0.13
10341,0.0
8438,0.91
792,3.51
10589,3.41
6086,3.61
11017,5.57
180,4.36
5520,0.0
9995,3.62
8034,0.0
12648,3.72
7690,0.0
816,1.74
1305,3.34
4806,3.58
1193,4.91
12306,5.77
11056,0.0
4190,0.99
7274,0.0
1871,0.0
1381,0.13
8849,1.1
10581,3.83
10768,0.0
10716,0.0
6738,0.42
1739,1.26
2661,2.23
4008,0.35
9540,1.02
7252,0.0
7027,4.6
483,0.0
6422,5.72
12821,3.12
12640,3.78
8383,1.11
9315,0.27
185,4.93
13097,4.92
737,4.43
5800,4.5
8186,0.0
11239,1.49
12132,3.5
4908,1.36
7111,0.6
7,0.73
5103,5.86
12612,3.86
10346,3.87
13031,0.3
3623,3.9
11357,0.22
4231,3.37
6434,0.73
8301,1.0
2915,0.48
2312,0.0
11864,4.02
12013,1.48
11905,3.18
12549,0.09
10004,0.0
9353,3.64
1369,0.0
10288,5.14
3158,2.06
12849,4.73
3437,3.35
11165,3.22
12465,3.88
6627,3.79
11280,0.37
3373,2.91
10060,1.58
12984,3.72
10662,3.39
9597,0.11
10997,0.0
2065,2.74
9819,1.25
12869,3.17
7660,3.81
3700,5.46
766,1.95
335,0.0
8245,0.0
9232,0.9
7314,0.0
13048,5.73
12764,0.33
3864,0.0
2195,0.0
6052,0.29
7532,0.0
3424,1.73
9154,3.36
10660,0.69
6537,0.19
9483,0.45
977,0.0
10457,3.12
8188,0.0
5832,6.0
3557,2.33
1840,0.0
11969,6.05
1976,0.0
2804,0.23
8675,0.0
6385,5.41
7821,0.0
8758,0.32
11147,0.43
10044,2.5
3941,1.05
7801,3.44
5375,0.55
1274,5.51
8612,3.67
2406,0.55
10126,0.32
4487,0.0
4164,2.02
3565,1.85
7087,0.6
11558,5.06
5332,0.77
8377,2.68
6199,2.99
6773,3.36
6570,1.9
5974,4.49
5195,1.09
13147,2.96
10410,1.67
3215,3.03
1391,0.45
6121,2.69
6195,0.0
10231,1.51
6727,1.76
11837,2.94
12655,3.4
4890,0.94
10953,3.03
9447,0.0
4788,0.45
1568,0.0
3079,2.62
11133,0.82
11685,0.41
10595,2.82
10950,0.41
1862,0.0
307,0.0
349,0.0
10390,0.0
4132,2.96
7348,0.0
4224,0.68
11452,0.92
1297,3.2
3867,0.0
3099,2.46
6237,0.0
400,0.0
456,0.0
10713,5.06
12507,0.96
1750,4.55
5393,0.0
6598,0.16
12216,3.87
2101,5.74
5016,5.08
5241,0.0
7866,3.01
5808,0.19
10570,0.82
5698,1.09
427,0.0
42,0.0
2133,5.87
1793,0.0
6581,5.25
13143,2.24
9864,4.42
8910,0.69
5973,6.07
12289,4.09
7818,0.0
9122,0.0
1851,5.99
113,1.07
7563,1.16
12470,1.54
303,0.0
2288,0.0
12605,4.12
11834,5.08
13042,0.1
1335,0.25
3815,0.0
10520,2.18
5956,0.0
1147,0.44
10176,0.0
4121,0.46
8187,0.0
3487,2.47
11591,1.91
386,0.0
6702,5.88
12961,0.38
3695,0.27
3436,0.0
6742,3.44
1408,2.72
8999,2.43
8077,0.0
8604,0.42
5501,0.0
2178,0.0
10032,2.94
1694,1.24
12338,0.0
7206,2.07
8985,2.74
7336,0.61
6867,3.93
4136,5.14
12802,4.81
4765,0.16
1303,0.0
13064,1.64
2412,0.0
5589,0.0
12656,2.45
5646,0.0
9949,5.15
10037,3.94
6836,4.11
6741,3.93
4500,0.0
6947,0.0
4345,0.0
12741,0.16
11183,0.58
6005,0.0
145,4.95
2944,2.22
1039,0.0
2901,3.95
3801,1.74
108,4.02
957,4.21
5224,0.0
3674,0.23
2535,1.82
5872,1.26
9205,0.63
8445,1.16
1296,3.32
5669,2.82
11194,1.25
12776,6.21
8381,2.28
3808,4.74
9757,3.51
9642,0.79
4614,0.0
6809,0.0
1733,0.0
1150,4.88
12694,4.41
7586,1.16
8075,0.0
6257,0.0
367,0.0
8204,0.0
855,4.75
6623,2.27
5408,0.0
4355,0.58
2810,4.98
6140,4.98
2717,4.31
8992,1.32
6860,4.57
3309,0.78
5281,2.55
1642,0.0
2291,4.68
3358,0.75
11884,2.56
6520,2.48
9392,0.65
2163,0.31
11525,0.0
7648,1.05
11705,0.94
10627,0.0
6918,2.32
12576,5.19
3682,0.37
4160,0.54
3401,4.26
6248,4.74
5085,0.31
5939,2.5
1557,0.0
1533,3.64
7487,4.11
8477,0.2
2749,0.29
1556,0.0
758,2.3
2972,2.06
8124,0.0
9993,4.59
3405,0.6
2151,0.5
9762,3.19
7813,0.0
8337,0.99
12447,1.66
5826,2.19
11680,5.87
2001,3.4
5502,0.0
641,0.73
8830,0.21
4849,0.0
5380,0.0
6467,0.93
3196,1.05
6066,0.31
9126,0.44
11950,0.36
10070,0.0
652,3.8
12222,3.37
124,1.87
7477,2.43
5118,1.46
10514,2.61
387,0.0
11651,0.0
2398,0.0
6857,0.14
5364,2.66
10230,2.63
2769,2.69
4749,3.66
3277,2.68
1260,2.47
6649,4.81
8549,2.76
10484,1.68
11701,6.3
838,0.7
2832,1.83
8632,0.43
410,0.0
6279,4.43
984,0.0
6586,0.0
1179,0.5
9830,2.31
1618,3.61
6927,0.0
4448,0.0
8073,3.78
1383,2.67
9419,4.35
1907,0.0
2714,3.82
9987,5.99
10568,0.67
2833,0.62
11306,0.62
6726,3.12
10034,0.29
2274,0.0
10608,0.95
8038,3.5
8382,1.7
8080,4.02
8729,0.0
9477,5.46
2415,0.0
6718,0.1
7080,0.29
5035,0.21
12472,0.0
3174,2.24
4075,1.83
8403,6.22
6093,5.76
3422,0.0
12352,6.02
13125,1.14
11783,5.83
978,0.0
8769,6.2
10399,1.23
526,0.0
1551,0.0
4211,0.85
6632,0.29
8681,0.0
12533,0.0
9931,0.17
998,0.0
10691,0.0
12040,4.86
1254,0.88
5785,0.51
4175,2.25
8694,0.0
3180,5.42
7701,4.58
9222,3.45
1562,0.0
1819,0.0
1755,0.0
3141,0.94
6381,3.68
3717,3.26
12045,5.2
12175,4.37
12081,1.11
5255,1.79
12498,0.0
5767,4.45
4550,5.19
1306,0.47
3935,3.81
4531,0.0
5945,5.96
6907,1.96
10165,2.49
10923,1.16
5252,3.84
9047,5.27
1523,0.0
9567,1.07
1040,0.0
10826,0.0
5575,0.0
5857,4.26
4429,4.43
7332,1.55
11719,0.24
1854,0.0
11850,4.6
64,0.27
1903,0.0
9735,2.77
1038,0.0
5537,0.0
9269,0.3
4158,1.03
11757,0.73
11284,0.06
5722,0.0
11856,4.94
11819,5.96
4426,1.69
2440,0.17
9720,1.07
1671,2.14
7025,0.0
9937,1.44
11009,0.0
2805,5.4
11323,3.73
12329,4.59
11767,4.32
3986,0.21
12777,6.17
4066,0.6
446,0.0
9871,0.37
2277,0.0
1091,0.0
3943,2.89
4602,3.71
5464,0.0
9347,0.72
12264,1.1
5683,0.0
9626,3.95
7178,1.44
1678,5.77
10750,0.0
1623,0.0
3653,0.46
3458,4.34
10313,2.28
9802,1.4
2143,4.94
2911,5.34
2414,0.0
1070,0.0
12056,2.32
2738,1.12
11724,0.24
6174,4.85
7878,0.0
4831,0.0
4543,1.03
2352,4.04
3508,2.63
11838,0.7
996,0.0
12260,6.26
9663,1.46
1026,0.0
5032,4.4
3558,2.15
362,0.0
4858,5.98
4854,0.57
13070,1.81
10903,0.45
12367,5.31
6845,3.29
11386,4.23
10326,2.95
3433,2.05
7096,0.37
6528,4.25
12946,0.78
435,0.0
312,0.0
6544,4.99
1773,0.0
5472,0.0
10994,3.3
5500,0.0
6614,2.03
4770,5.5
73,2.65
961,0.97
8978,1.89
12164,4.39
2984,2.89
6567,0.0
10486,4.29
11515,2.97
1122,0.16
10450,0.12
12988,0.76
10819,0.0
5135,0.54
9460,2.88
521,0.0
5558,0.0
8143,2.44
3692,4.87
49,2.85
6117,3.29
6050,5.34
10667,0.91
5320,1.57
10085,3.76
5024,5.58
10625,0.0
2492,2.2
4660,0.0
10396,2.97
5559,0.0
11379,5.41
1106,0.08
10359,2.97
5714,4.0
8028,0.0
7907,0.0
9807,2.39
7035,0.0
4811,0.23
3494,2.58
2638,3.11
10,0.0
1800,0.0
8199,0.0
2360,6.09
8093,0.0
1741,0.39
2098,6.15
5925,0.67
5860,0.37
5343,0.0
8401,1.66
927,1.96
7791,0.0
7730,2.25
4070,1.23
8655,0.0
6801,0.08
7058,0.0
1534,2.59
3656,3.97
2758,1.8
1441,0.0
5911,4.82
516,0.0
12848,5.18
12875,3.49
6699,1.6
6793,0.11
5869,2.16
7137,0.51
8336,3.94
3493,4.84
11331,0.72
7564,1.01
5818,0.25
797,0.34
2775,1.6
3476,0.25
11737,0.75
667,2.67
12383,5.99
2222,0.0
5602,0.0
12014,0.0
7352,0.0
134,0.31
7862,3.57
6749,1.87
10860,0.0
2737,2.18
12474,0.0
8888,4.44
5960,3.31
8543,1.52
7545,0.0
4847,0.63
1069,0.0
12963,5.73
10349,3.0
10821,0.0
4781,0.34
4978,1.07
5979,4.36
1676,0.0
169,0.0
2593,1.98
2011,0.5
4974,5.75
11813,5.49
12130,4.11
11044,6.08
10688,0.0
8963,0.78
6395,0.0
6607,2.49
11956,1.33
2353,0.0
6923,0.0
237,0.0
5277,0.36
7421,0.0
12426,3.83
10831,0.0
3061,4.91
12521,0.0
5162,0.55
3115,0.79
11681,0.61
6057,1.02
9673,1.72
3441,0.77
8746,0.55
10527,1.45
11260,0.13
10499,1.54
3402,3.44
11559,4.43
10638,0.0
5391,0.0
1672,0.0
9023,5.46
7989,0.0
9065,1.26
244,0.0
2900,5.42
9744,3.18
2841,4.63
6202,0.0
1252,0.22
7071,0.0
3288,0.81
4307,4.06
10606,1.0
3504,0.48
4506,0.0
3680,0.46
4652,4.85
9103,0.81
11667,5.61
13101,2.05
6919,0.79
6723,0.34
7037,0.0
8083,0.0
1864,0.0
6961,0.0
1230,5.88
11124,0.39
12697,3.33
264,0.0
2634,2.25
12515,1.86
9311,2.44
11999,1.51
1558,0.0
6571,1.68
6508,4.44
5007,0.28
8630,1.09
3731,4.93
2429,2.43
6400,0.7
11839,0.5
1104,3.95
6729,0.35
7609,3.66
5145,0.0
3526,1.28
10246,0.0
12832,3.85
10999,0.0
12266,3.99
7772,0.0
299,0.0
7289,0.0
11490,1.47
7524,1.76
1799,0.0
887,0.94
2879,0.86
12006,0.0
2883,5.19
13141,2.79
5864,0.0
12679,0.08
899,0.87
10651,0.0
12596,5.65
11857,4.79
1330,0.48
10843,0.0
5671,2.08
9030,2.5
5736,4.69
4716,0.51
9133,0.0
1164,5.6
1421,1.06
7265,0.0
8599,1.83
11654,0.18
3650,0.48
11272,0.13
3596,0.66
5025,3.22
12235,0.35
11852,0.0
2484,2.42
6911,0.37
11132,0.97
11803,0.19
6466,1.44
3270,0.84
5041,2.72
3891,4.55
12584,4.5
4862,1.77
11843,4.47
12267,3.13
1100,5.49
9723,0.17
10093,2.66
3073,1.42
4725,0.59
27,1.67
4196,0.98
10321,0.0
10150,1.68
3461,1.33
8613,2.18
11765,0.52
274,0.0
9141,1.75
11156,1.75
1496,5.02
7960,0.0
11751,4.73
8415,4.74
7582,2.48
12213,1.2
13085,3.52
80,4.85
7305,0.0
5624,0.0
12888,6.07
1374,3.18
6795,5.57
8460,0.1
11867,0.33
7833,0.0
1313,2.8
3555,4.95
7261,0.0
12907,5.23
1833,6.29
6634,3.17
1085,0.0
1567,0.0
3269,1.32
10417,4.1
11502,1.43
383,0.0
10791,0.0
12104,0.64
10681,5.99
2608,0.36
11528,5.71
9925,0.0
8922,0.68
11643,0.18
3912,2.87
5676,3.39
3686,0.38
7831,3.32
4133,1.72
5968,6.16
12947,6.14
11046,1.95
11714,5.15
11597,0.0
3957,2.48
11945,4.28
12242,6.21
598,3.57
2230,0.0
8390,3.18
11497,1.63
11467,2.02
3574,1.18
3315,0.68
3055,4.27
8500,2.09
5517,0.0
2848,4.33
2788,0.0
924,5.18
6548,0.35
1191,0.3
10836,0.0
12193,6.25
5710,0.29
374,0.0
12174,0.28
10120,3.52
2537,0.28
584,3.52
803,1.99
2130,4.29
10428,0.81
4759,3.17
13122,1.74
3418,1.12
8457,0.82
12595,0.11
11015,1.05
9768,2.64
3090,5.43
12779,3.67
7362,0.0
5892,4.63
9100,0.65
1055,0.0
8710,0.0
7919,0.0
6933,0.0
10878,0.0
10599,2.16
4669,0.33
9885,3.12
8621,1.73
6430,5.29
13104,4.0
4986,2.94
5749,1.68
12000,0.0
7415,3.83
7887,0.0
12246,0.53
8764,0.42
8182,0.0
6971,0.0
12101,1.21
10932,4.54
11669,0.53
5272,3.02
455,0.0
4035,2.35
11975,1.7
8925,0.0
6625,0.15
7828,0.0
9323,2.32
8594,1.35
7214,0.0
6339,5.96
6185,4.72
11649,0.18
565,3.73
5738,2.97
9718,1.43
11522,0.0
10522,0.48
5098,0.23
6294,0.0
10587,3.84
4403,0.7
3333,1.19
9929,1.71
5040,3.98
647,1.22
11732,0.0
2736,3.04
1922,0.0
11519,5.8
12250,3.49
4691,3.77
6514,2.56
7323,0.0
8169,0.0
291,0.0
2145,0.34
9236,3.72
7517,0.0
12950,1.12
4780,0.58
3816,0.0
1613,0.0
10373,0.7
8144,1.77
7822,0.0
1721,0.0
9799,5.54
7301,0.0
11897,3.94
6591,0.33
9055,3.62
7389,0.0
6426,2.57
11483,0.28
11631,0.59
948,2.37
10822,0.0
5310,5.95
10113,2.62
11739,0.72
8793,2.62
3047,4.16
5792,1.13
10807,0.0
3701,3.31
12695,3.52
3357,0.91
10528,0.29
118,4.23
4878,2.88
7913,0.0
3086,1.88
7956,0.0
9131,0.0
545,4.11
12731,3.53
12885,3.61
5411,0.0
10050,4.89
4591,4.96
7444,0.0
5065,3.03
5632,0.0
11926,3.74
11868,4.87
2017,0.25
10222,3.51
9112,0.0
5404,0.0
4404,0.56
7598,1.91
10244,0.0
2942,3.31
255,0.0
3564,1.92
7279,0.0
8015,0.0
12343,3.27
12424,0.48
1982,0.0
9290,0.28
10841,0.0
7632,1.6
2722,4.1
11833,5.52
501,0.0
6916,0.0
10753,0.0
7259,0.0
10330,0.0
1992,0.0
8894,1.07
1403,0.0
7408,0.66
3696,4.66
1331,0.0
5777,0.0
8899,5.07
12486,0.0
7275,0.0
7551,0.77
9751,0.19
12598,4.12
5775,0.2
12466,2.88
5839,0.42
6262,0.0
10971,5.82
9033,4.76
